"","district.ID","numb.ini","district.name","males","females","total","males.per","females.per","gender.ratio","young","medium","old","young.per","medium.per","abitur.per","nodegree.per","unemployment","GDP.cap","pop.dens","refugees","east","refugee.ratio"
"237",9181,2,"Landsberg am Lech, Landkreis",57718,58400,116118,0.497063332127663,0.502936667872337,0.988321917808219,36791,53362,28814,0.316841488830328,0.459549768339103,26.4,5.4,3,26530,142.9,245,0,0.00210992266487539
"238",9182,1,"Miesbach, Landkreis",47043,49730,96773,0.486116995442944,0.513883004557056,0.945968228433541,28639,43533,27129,0.295939983259794,0.449846548107427,19.9,3,2.9,28219,110.9,206,0,0.00212869292054602
"239",9183,0,"Mühldorf am Inn, Landkreis",55271,55025,110296,0.501115180967578,0.498884819032422,1.00447069513857,34637,50297,28361,0.314036773772394,0.456018350620149,20.7,5,4,27988,135.6,194,0,0.00175890331471676
"240",9184,11,"München, Landkreis",163828,168972,332800,0.492271634615385,0.507728365384615,0.969557086381175,103024,152767,85987,0.309567307692308,0.459035456730769,48.3,3.4,3,85673,496.8,503,0,0.00151141826923077
"241",9185,2,"Neuburg-Schrobenhausen, Landkreis",46885,46620,93505,0.501417036522111,0.498582963477889,1.00568425568426,30005,43400,22722,0.320891930912785,0.464146302336773,20.1,3.6,2.2,30623,125.3,476,0,0.00509063686433881
"242",9186,3,"Pfaffenhofen an der Ilm, Landkreis",61528,60066,121594,0.506011809793246,0.493988190206754,1.0243398927846,38867,57911,28279,0.319645706202609,0.476265276247183,23.6,6.3,2.1,33248,157.6,234,0,0.0019244370610392
"243",9187,1,"Rosenheim, Landkreis",124145,127705,251850,0.492932300972801,0.507067699027199,0.972123252809209,78409,113504,66553,0.311332142148104,0.450680960889418,21.2,4.3,2.8,26661,173.5,379,0,0.00150486400635299
"244",9188,3,"Starnberg, Landkreis",63486,68387,131873,0.48141772766222,0.51858227233778,0.928334332548584,39085,58250,37466,0.296383641837222,0.441712860100248,45.3,3.5,3,35246,268.2,212,0,0.00160760731916313
"245",9189,1,"Traunstein, Landkreis",84222,87756,171978,0.48972542999686,0.51027457000314,0.9597292492821,51839,75592,49089,0.301428089639372,0.439544592913047,23.9,3.9,3.1,33485,111.1,376,0,0.00218632615799695
"246",9190,1,"Weilheim-Schongau, Landkreis",64721,66469,131190,0.493337906852656,0.506662093147344,0.973702026508598,40435,58715,35337,0.308217089717204,0.447556978428234,24.7,3.6,2.9,30944,134.9,192,0,0.00146352618339812
"247",9261,0,"Landshut, kreisfreie Stadt",32418,35091,67509,0.480202639648047,0.519797360351953,0.923826622210823,20867,30877,18273,0.309099527470411,0.457376053563229,31.5,3.2,5,49440,1005.6,176,0,0.00260705979943415
"248",9262,2,"Passau, kreisfreie Stadt",23529,26423,49952,0.471032190903267,0.528967809096733,0.890474208076297,17219,21147,13844,0.344710922485586,0.423346412556054,30.8,3.7,5.2,56904,710.9,177,0,0.00354340166559898
"249",9263,0,"Straubing, kreisfreie Stadt",22951,23076,46027,0.49864210137528,0.50135789862472,0.994583116658,13563,21334,12734,0.294674864753297,0.463510548156517,36.4,5,5.8,45890,673.3,122,0,0.00265061811545397
"250",9271,0,"Deggendorf, Landkreis",57305,58394,115699,0.495293822764242,0.504706177235758,0.981350823714765,35531,53461,30034,0.307098592036232,0.462069680809687,23,3.6,3.1,31748,134,229,0,0.00197927380530515
"251",9272,0,"Freyung-Grafenau, Landkreis",38725,39202,77927,0.496939443325163,0.503060556674837,0.987832253456456,23101,35521,21328,0.296444107947181,0.455824040448112,23.5,3,3.9,22681,78.9,139,0,0.00178372066164487
"252",9273,0,"Kelheim, Landkreis",58626,57869,116495,0.50324906648354,0.49675093351646,1.01308126976447,37618,54173,27969,0.322915146572814,0.46502424996781,25,3.8,2.8,28072,108.1,175,0,0.00150221039529594
"253",9274,1,"Landshut, Landkreis",76640,75179,151819,0.504811650715655,0.495188349284345,1.01943361843068,48086,71390,36278,0.316732424795315,0.470230998755097,12.3,3.2,2.7,30129,111.5,298,0,0.00196286367318979
"254",9275,2,"Passau, Landkreis",91816,94468,186284,0.492881836335917,0.507118163664083,0.971927001736038,55129,84811,51277,0.2959406068154,0.455277962680638,20.4,3.4,3.7,26604,121.3,348,0,0.00186811535075476
"255",9276,0,"Regen, Landkreis",37858,38407,76265,0.496400708057431,0.503599291942569,0.98570573072617,22245,34517,21539,0.291680325181931,0.452592932537861,16.5,3.3,3.7,25829,78.2,107,0,0.0014030026879958
"256",9277,0,"Rottal-Inn, Landkreis",58681,59483,118164,0.496606411428185,0.503393588571815,0.986517156162265,36281,53287,31759,0.307039369012559,0.45095799058935,20,3.9,3.5,27931,91.8,199,0,0.00168410006431739
"257",9278,0,"Straubing-Bogen, Landkreis",49036,48931,97967,0.500535894740066,0.499464105259934,1.00214587889068,30522,45577,24346,0.311553890595813,0.465228087008891,18.6,2,2.8,21328,81,152,0,0.00155154286647545
"258",9279,0,"Dingolfing-Landau, Landkreis",47826,45624,93450,0.511781701444623,0.488218298555377,1.04826407154129,29806,43402,22844,0.318951310861423,0.464440877474585,24.4,2.7,2.7,53545,105.5,177,0,0.00189406099518459
"259",9361,1,"Amberg, kreisfreie Stadt",20362,21173,41535,0.490237149392079,0.509762850607921,0.961696500259765,12150,18557,12109,0.292524377031419,0.446779824244613,33.5,6.8,5.9,45101,829.7,172,0,0.00414108583122668
"260",9362,4,"Regensburg, kreisfreie Stadt",68030,74262,142292,0.478101369015827,0.521898630984173,0.916080902749724,49863,67837,32277,0.350427290360667,0.476745003232789,37.5,4.7,4.4,73764,1738.2,279,0,0.00196075675371771
"261",9363,1,"Weiden in der Oberpfalz, kreisfreie Stadt",19883,21934,41817,0.475476480857068,0.524523519142932,0.90649220388438,12383,18643,12093,0.296123586101346,0.445823468924122,31.7,3.2,7.1,46905,591.5,130,0,0.00310878350909917
"262",9371,0,"Amberg-Sulzbach, Landkreis",51287,51758,103045,0.497714590712795,0.502285409287205,0.990899957494494,31128,47207,27478,0.302081614828473,0.458120238730652,10.8,2.5,3.2,22280,82.1,193,0,0.00187296812072396
"263",9372,0,"Cham, Landkreis",62739,63105,125844,0.498545818632593,0.501454181367407,0.994200142619444,37970,57741,33699,0.301722767871333,0.458829979975207,19.2,2,3.3,29967,82.6,226,0,0.00179587425701662
"264",9373,2,"Neumarkt in der Oberpfalz, Landkreis",64721,64254,128975,0.501810428377593,0.498189571622407,1.00726803000591,41104,59970,31399,0.318697421981004,0.464973832138011,22.6,2.5,2.2,31672,95.1,29,0,0.000224849777088583
"265",9374,0,"Neustadt an der Waldnaab, Landkreis",47239,47945,95184,0.496291393511515,0.503708606488485,0.985274794034832,29074,43713,24993,0.305450495881661,0.459247352496218,17.2,3.8,3.9,23989,66.9,241,0,0.00253193814086401
"266",9375,0,"Regensburg, Landkreis",93246,93959,187205,0.498095670521621,0.501904329478379,0.992411583775902,57732,88318,46035,0.308389199006437,0.471771587297348,13.7,2.8,2.4,20531,133.6,107,0,0.000571565930397158
"267",9376,0,"Schwandorf, Landkreis",71842,71772,143614,0.500243708830615,0.499756291169385,1.00097531070612,43579,66332,37675,0.303445346553957,0.461876975782305,24.8,2.5,3.3,31383,97.7,172,0,0.00119765482473854
"268",9377,0,"Tirschenreuth, Landkreis",36286,36964,73250,0.495372013651877,0.504627986348123,0.98165782923926,21356,32688,21001,0.291549488054608,0.446252559726962,14.5,3.8,4.5,28006,67.8,149,0,0.00203412969283276
"269",9461,1,"Bamberg, kreisfreie Stadt",33944,38008,71952,0.471758950411385,0.528241049588615,0.893075142075353,24315,32800,18457,0.337933622414943,0.455859461863465,55.4,3.1,5,54478,1302.9,209,0,0.00290471425394708
"270",9462,1,"Bayreuth, kreisfreie Stadt",34367,37234,71601,0.479979329897627,0.520020670102373,0.923000483429124,24999,29887,19725,0.349143168391503,0.417410371363528,42.8,3.9,6.1,53335,1069.8,274,0,0.00382676219605871
"271",9463,1,"Coburg, kreisfreie Stadt",19743,21319,41062,0.480809507573913,0.519190492426087,0.926075331863596,12316,18102,12021,0.299936681116361,0.440845550630753,36.2,5.3,5.8,70696,848.9,112,0,0.00272758267984998
"272",9464,0,"Hof, kreisfreie Stadt",21001,23324,44325,0.473795826283136,0.526204173716864,0.900403018350197,12701,19219,13835,0.286542583192329,0.433592780597857,34,6,6.9,40013,767.2,276,0,0.00622673434856176
"273",9471,0,"Bamberg, Landkreis",72229,72466,144695,0.499181035972217,0.500818964027783,0.996729500731377,45268,68559,34968,0.312851169701787,0.473817339921905,NA,3.1,3,21867,123.7,150,0,0.00103666332630706
"274",9472,2,"Bayreuth, Landkreis",51583,53032,104615,0.493074606891937,0.506925393108063,0.972676874340021,30274,47877,29054,0.289384887444439,0.457649476652488,11.6,3.5,3.7,18812,82.1,90,0,0.000860297280504708
"275",9473,0,"Coburg, Landkreis",42741,43974,86715,0.492890503373119,0.507109496626881,0.971960704052395,24530,39274,25131,0.282880701147437,0.452908954621461,19.6,5.7,4.1,23066,146.9,148,0,0.00170674047166004
"276",9474,2,"Forchheim, Landkreis",56312,57588,113900,0.494398595258999,0.505601404741001,0.977842606098493,34728,53146,29085,0.304899034240562,0.466602282704126,28.7,3.1,3,20556,176.5,182,0,0.00159789288849868
"277",9475,0,"Hof, Landkreis",46911,49697,96608,0.485580904272938,0.514419095727062,0.943940278085196,25719,42057,30945,0.26622018880424,0.435336618085459,22.7,4.3,4.1,27882,108.8,98,0,0.00101440874461742
"278",9476,0,"Kronach, Landkreis",33411,34587,67998,0.491352686843731,0.508647313156269,0.965998785670917,17938,31189,20464,0.26380187652578,0.458675255154563,27.3,4.2,4.4,28179,105.1,87,0,0.00127944939557046
"279",9477,0,"Kulmbach, Landkreis",35434,37107,72541,0.48846859017659,0.51153140982341,0.954914167138276,19666,32925,21669,0.271101859637998,0.453881253360169,28.2,8.6,4.9,29281,110.7,134,0,0.0018472312209647
"280",9478,0,"Lichtenfels, Landkreis",32690,33850,66540,0.491283438533213,0.508716561466787,0.965731166912851,19083,30318,18879,0.286789900811542,0.455635707844905,21.3,5.6,4.6,30996,128.2,159,0,0.00238954012623986
"281",9479,0,"Wunsiedel im Fichtelgebirge, Landkreis",35442,37961,73403,0.482841300764274,0.517158699235726,0.933642422486236,18825,31710,24488,0.256460907592333,0.431998692151547,26.5,5.5,5.4,28291,121.7,144,0,0.00196177267959075
"282",9561,0,"Ansbach, kreisfreie Stadt",19023,20987,40010,0.475456135966008,0.524543864033991,0.90641825892219,12221,18040,11063,0.30544863784054,0.450887278180455,39.6,2.9,5.1,49371,398.7,96,0,0.00239940014996251
"283",9562,2,"Erlangen, kreisfreie Stadt",52339,54084,106423,0.491801584244007,0.508198415755993,0.96773537460247,37305,48966,24947,0.350535128684589,0.460107307630869,49.9,3.8,4.1,72528,1372.6,142,0,0.00133429803707845
"284",9563,1,"Fürth, kreisfreie Stadt",59090,62429,121519,0.486261407681103,0.513738592318897,0.946515241314133,37470,59407,29100,0.308346842880537,0.488870053242703,28.9,7.9,6.7,30572,1891.2,252,0,0.0020737497839844
"285",9564,4,"Nürnberg, kreisfreie Stadt",241840,259232,501072,0.482645208672606,0.517354791327394,0.932909517343538,157288,232673,130809,0.313902991985184,0.46435043267235,29.8,7.5,7.6,45443,2676.8,1445,0,0.00288381709614586
"286",9565,0,"Schwabach, kreisfreie Stadt",19397,20544,39941,0.485641320948399,0.514358679051601,0.944168613707165,11955,18256,10953,0.299316491825443,0.457074184422022,37.2,4.7,4.2,30551,968.8,87,0,0.00217821286397436
"287",9571,1,"Ansbach, Landkreis",89477,89942,179419,0.4987041506195,0.5012958493805,0.994830001556559,56588,81649,46084,0.315395805349489,0.455074434703125,18.6,6.5,3.2,27166,90.7,435,0,0.00242449238932332
"288",9572,4,"Erlangen-Höchstadt, Landkreis",65958,66872,132830,0.496559512158398,0.503440487841602,0.986332097140806,40187,61855,34315,0.302544605887224,0.465670405781826,37.6,2.4,2.3,27606,233.8,173,0,0.00130241662275088
"289",9573,1,"Fürth, Landkreis",55127,58720,113847,0.484220049715847,0.515779950284153,0.938811307901907,31883,52417,32461,0.280051296916036,0.460416172582501,39.5,2.1,3.3,20427,372.3,1034,0,0.00908236492836877
"290",9574,3,"Nürnberger Land, Landkreis",81374,84544,165918,0.490447088320737,0.509552911679263,0.962504731264194,47353,75686,47046,0.285400016875806,0.456165093600453,29.3,6.4,3,27198,206.4,182,0,0.00109692739787124
"291",9575,1,"Neustadt an der Aisch-Bad Windsheim, Landkreis",48531,49277,97808,0.496186406019957,0.503813593980043,0.984861091381375,29823,44459,26077,0.304913708490103,0.454553819728448,23.8,5,2.5,24156,76.9,162,0,0.00165630623261901
"292",9576,1,"Roth, Landkreis",61301,62589,123890,0.494801840342239,0.505198159657761,0.979421304063014,37437,57101,32574,0.302179352651546,0.460900799095972,25.8,6.3,2.9,24842,137.9,240,0,0.00193720235692953
"293",9577,0,"Weißenburg-Gunzenhausen, Landkreis",45982,46536,92518,0.497005988023952,0.502994011976048,0.988095238095238,28117,41351,25548,0.303908428630104,0.446950863615729,26.8,2.6,3.4,26737,95.1,204,0,0.00220497632893059
"294",9661,0,"Aschaffenburg, kreisfreie Stadt",32679,35488,68167,0.479396188771693,0.520603811228307,0.920846483318305,20468,32030,18062,0.300262590402981,0.469875452931771,38.6,3.8,5.9,63455,1086,361,0,0.00529581762436369
"295",9662,0,"Schweinfurt, kreisfreie Stadt",24883,26727,51610,0.482135245107537,0.517864754892463,0.931006098701687,15539,21878,15831,0.301085061034683,0.423910094942841,37.2,5,6.2,85934,1452.4,188,0,0.00364270490215075
"296",9663,1,"Würzburg, kreisfreie Stadt",58556,65663,124219,0.471393265120473,0.528606734879527,0.891765530054978,44796,54911,31687,0.360621161014016,0.442049927949831,39.5,5.5,4.5,47294,1423,437,0,0.00351798034117164
"297",9671,2,"Aschaffenburg, Landkreis",85839,86937,172776,0.496822475343798,0.503177524656202,0.987370164601953,50982,80051,46250,0.295075704959022,0.463322452192434,21.2,4.8,3.2,27507,247.1,323,0,0.00186947261193684
"298",9672,0,"Bad Kissingen, Landkreis",50414,52487,102901,0.489927211591724,0.510072788408276,0.960504505877646,29032,45229,31192,0.282135256217141,0.439538974353991,27.1,1.7,3.8,26670,90.5,246,0,0.00239064732121165
"299",9673,0,"Rhön-Grabfeld, Landkreis",39464,40212,79676,0.495305989256489,0.504694010743511,0.981398587486323,23910,35673,22139,0.300090365982228,0.447725789447261,25.5,4.1,3.2,29556,78.3,142,0,0.00178221798283046
"300",9674,3,"Haßberge, Landkreis",42054,42098,84152,0.499738568304972,0.500261431695028,0.998954819706399,25640,38783,22012,0.304686757296321,0.460868428557848,22.5,3.2,3.5,26071,87.9,163,0,0.00193697119498051
"301",9675,0,"Kitzingen, Landkreis",44144,44348,88492,0.498847353433079,0.501152646566921,0.995400018039145,27133,40496,23300,0.306615287257605,0.457623287980834,34.8,3.9,3.2,27960,128.8,112,0,0.00126565113230575
"302",9676,1,"Miltenberg, Landkreis",63671,64270,127941,0.497659077230911,0.502340922769089,0.990679943986308,38829,58431,33986,0.303491453091659,0.456702698900274,21.5,3.3,3.3,28246,178.7,213,0,0.00166482988252398
"303",9677,0,"Main-Spessart, Landkreis",62644,63271,125915,0.497510225151888,0.502489774848112,0.990090246716505,36226,57167,35689,0.287702021204781,0.454012627566215,25.8,2.4,2.5,30716,95.6,211,0,0.00167573362982965
"304",9678,1,"Schweinfurt, Landkreis",56695,57052,113747,0.498430727843372,0.501569272156628,0.993742550655542,34212,51537,31095,0.300772767633432,0.453084476953238,NA,5.8,3,22458,134.3,141,0,0.00123959313212656
"305",9679,0,"Würzburg, Landkreis",78937,80316,159253,0.495670411232441,0.504329588767559,0.982830320235072,48192,72918,42545,0.302612823620277,0.457875204862703,15.3,3.9,2.7,22851,163.8,191,0,0.00119934946280447
"306",9761,4,"Augsburg, kreisfreie Stadt",137183,143928,281111,0.488002959684964,0.511997040315036,0.953136290367406,92243,129414,71380,0.328137283848729,0.460366189868059,32.7,4.6,6.7,43159,1883.3,852,0,0.0030308312374827
"307",9762,0,"Kaufbeuren, kreisfreie Stadt",20459,21555,42014,0.486956728709478,0.513043271290522,0.949153328694039,12645,18522,12083,0.300971104869805,0.440853048983672,29.2,5.1,5.8,32111,1043.2,104,0,0.00247536535440567
"308",9763,0,"Kempten (Allgäu), kreisfreie Stadt",32272,33352,65624,0.491771303181763,0.508228696818237,0.967618133845047,20597,28781,18464,0.313863830305986,0.438574302084603,23.2,6.7,4.9,48465,1027.9,101,0,0.00153907107155919
"309",9764,0,"Memmingen, kreisfreie Stadt",20675,21526,42201,0.489917300537902,0.510082699462098,0.960466412710211,13008,18872,11608,0.308239141252577,0.447193194474065,22.3,6.6,3.9,52633,595.6,77,0,0.0018246013127651
"310",9771,3,"Aichach-Friedberg, Landkreis",64241,65053,129294,0.496859869754204,0.503140130245796,0.987517870044425,40656,59962,32147,0.314446145992853,0.463764753198138,17.1,3.7,2.7,22985,164.6,263,0,0.00203412377991245
"311",9772,0,"Augsburg, Landkreis",120102,122595,242697,0.494863966180052,0.505136033819948,0.97966474978588,74821,111178,62965,0.308289760483236,0.458093837171452,19.2,5.7,3,25795,224.9,339,0,0.00139680342155033
"312",9773,1,"Dillingen an der Donau, Landkreis",46496,46982,93478,0.497400457861743,0.502599542138257,0.989655612787876,29712,42649,23678,0.317850189349366,0.456246389524808,25.6,4.2,2.4,28258,117.6,197,0,0.00210744774171463
"313",9774,0,"Günzburg, Landkreis",61102,60726,121828,0.501543159208064,0.498456840791936,1.00619174653361,38987,56116,30087,0.320016744919066,0.460616607019733,27.3,7.2,2.9,39637,158.3,211,0,0.00173194996224185
"314",9775,0,"Neu-Ulm, Landkreis",82821,85026,167847,0.493431517989598,0.506568482010402,0.97406675605109,52863,76976,43194,0.314947541511019,0.458608137172544,21.4,6.4,3.1,30336,323,284,0,0.00169201713465239
"315",9776,0,"Lindau (Bodensee), Landkreis",38908,40479,79387,0.490105432879439,0.509894567120561,0.961189752711282,23758,35260,22461,0.299268142139141,0.444153324851676,29,4.2,2.9,30683,244.1,151,0,0.0019020746469825
"316",9777,1,"Ostallgäu, Landkreis",67523,68371,135894,0.496879921114987,0.503120078885013,0.987597080633602,42712,60524,36141,0.314303795605398,0.44537654348242,17.6,3.6,2.8,30746,96.6,232,0,0.00170721297481861
"317",9778,0,"Unterallgäu, Landkreis",69448,69264,138712,0.500663244708461,0.499336755291539,1.0026565026565,43661,61883,36787,0.314760078435896,0.446125785800796,23.7,2.7,2.2,30482,111.8,196,0,0.00141299959628583
"318",9779,2,"Donau-Ries, Landkreis",65673,64530,130203,0.504389299785719,0.495610700214281,1.01771269177127,41503,59507,32819,0.318756096249702,0.457032480050383,19.3,3.4,2.1,41015,101.5,258,0,0.00198152116310684
"319",9780,1,"Oberallgäu, Landkreis",74109,76872,150981,0.490849842033104,0.509150157966896,0.964057133936934,44776,67241,42821,0.296567117716799,0.44536067452196,16.6,2.7,3.1,26252,98.5,246,0,0.00162934408965366
"320",10041,3,"Regionalverband Saarbrücken, Landkreis",158603,167001,325604,0.487103966781735,0.512896033218265,0.949712875970802,95181,145277,95483,0.292321347403595,0.446176951143106,33.6,6.2,9.8,39040,793.8,386,0,0.00118548912175526
"321",10042,1,"Merzig-Wadern, Landkreis",50624,52363,102987,0.491557186829406,0.508442813170594,0.966789526956057,28745,47471,29428,0.279112897744375,0.460941672249896,25.4,5.4,5.2,23365,185.8,25,0,0.00024274908483595
"322",10043,0,"Neunkirchen, Landkreis",64922,68099,133021,0.488058276512731,0.511941723487269,0.953347332559949,35479,60110,41014,0.266717285240676,0.451883537185858,24.7,5.4,8.2,23255,534.5,96,0,0.000721690560137121
"323",10044,3,"Saarlouis, Landkreis",95454,100178,195632,0.487926310624029,0.512073689375971,0.952843937790733,54014,87710,58989,0.276100024535863,0.448341784575121,32.6,3.5,6.1,29528,426.9,112,0,0.000572503475913961
"324",10045,2,"Saarpfalz-Kreis",69525,74007,143532,0.48438675696012,0.51561324303988,0.939438161255016,38755,63629,44883,0.270009475238971,0.443308809185408,32.9,4.5,5.7,34525,343.8,64,0,0.000445893598640025
"325",10046,0,"Sankt Wendel, Landkreis",43446,44813,88259,0.492255747289228,0.507744252710772,0.969495458907013,23340,39983,27109,0.264448951381729,0.453018955573936,33.7,4.9,4,24631,186,49,0,0.000555184173851958
"326",11000,40,"Berlin, kreisfreie Stadt",1696280,1773569,3469849,0.488862771838198,0.511137228161802,0.956421768761182,1090512,1668812,861712,0.314282264156164,0.480946577214167,NA,NA,NA,NA,NA,NA,1,NA
"327",12051,0,"Brandenburg an der Havel, kreisfreie Stadt",34898,36134,71032,0.491299695911702,0.508700304088298,0.965793989040792,17821,31490,24104,0.250886924203176,0.443321319968465,37.6,7.4,12.8,26511,309.2,145,1,0.00204133348350039
"328",12052,2,"Cottbus, kreisfreie Stadt",48890,50601,99491,0.491401232272266,0.508598767727734,0.966186439003182,27850,44101,31115,0.27992481732016,0.443266225085686,45.2,8.6,11,27162,603.1,143,1,0.00143731593812506
"329",12053,0,"Frankfurt (Oder), kreisfreie Stadt",27559,30090,57649,0.478048188173255,0.521951811826745,0.91588567630442,15242,25734,18551,0.264393137782095,0.446391090912245,41.5,6.8,13.1,31139,392.4,145,1,0.00251522142621728
"330",12054,4,"Potsdam, kreisfreie Stadt",78736,85306,164042,0.479974640640812,0.520025359359188,0.922983143038004,51690,78038,41638,0.315102229916729,0.475719632776972,55,4.2,7.3,34874,857.7,175,1,0.0010667999658624
"331",12060,3,"Barnim, Landkreis",86510,88471,174981,0.494396534480886,0.505603465519114,0.97783454465305,43261,83553,52571,0.247232556677582,0.477497556877604,37.3,7.1,8.6,17009,117.4,368,1,0.00210308547785188
"332",12061,3,"Dahme-Spreewald, Landkreis",80089,81863,161952,0.494523068563525,0.505476931436475,0.978329648314868,40221,76392,49357,0.248351363366924,0.471695317131002,37.5,7.1,6.8,31075,70.7,376,1,0.00232167555819008
"333",12062,1,"Elbe-Elster, Landkreis",51814,53183,104997,0.493480766117127,0.506519233882873,0.974258691687193,23365,47918,36118,0.222530167528596,0.45637494404602,32.1,8.6,11.4,19876,55.9,177,1,0.00168576245035572
"334",12063,2,"Havelland, Landkreis",76790,78618,155408,0.494118706887676,0.505881293112324,0.976748327355059,40964,73950,44216,0.263590033975085,0.475844229383301,42,7.3,8.5,16625,89.1,249,1,0.00160223411922166
"335",12064,1,"Märkisch-Oderland, Landkreis",93393,95029,188422,0.495658681045738,0.504341318954262,0.982784202717065,45127,91051,56816,0.239499633800724,0.483229134602117,30.6,8.7,9.1,16433,86.9,369,1,0.00195837004171487
"336",12065,2,"Oberhavel, Landkreis",100914,103984,204898,0.492508467627795,0.507491532372205,0.970476227111863,52897,98152,58891,0.258162597975578,0.479028589834942,35.4,6.9,8.3,21515,112.3,348,1,0.0016984060361741
"337",12066,2,"Oberspreewald-Lausitz, Landkreis",55356,57540,112896,0.490327380952381,0.509672619047619,0.962043795620438,25517,50605,39637,0.226022179705215,0.448244401927438,29.2,8.9,12.5,19713,93.1,248,1,0.00219671201814059
"338",12067,1,"Oder-Spree, Landkreis",87634,90189,177823,0.492815889957992,0.507184110042008,0.971670602845136,42618,81841,57777,0.239665285143092,0.460238551818381,33.6,10.1,9,19920,78.4,1337,1,0.00751871242752625
"339",12068,1,"Ostprignitz-Ruppin, Landkreis",49140,49746,98886,0.496935865542139,0.503064134457861,0.987818116029429,23844,46500,31111,0.241126145258176,0.470238456404344,31.8,8.7,9.7,20949,39.2,230,1,0.00232591064458063
"340",12069,1,"Potsdam-Mittelmark, Landkreis",102720,104778,207498,0.495040916057022,0.504959083942978,0.980358472198362,53769,99810,58480,0.259130208483937,0.481016684498164,42.2,5.5,6.3,18772,79.3,349,1,0.00168194392235106
"341",12070,0,"Prignitz, Landkreis",38325,39225,77550,0.494197292069632,0.505802707930368,0.977055449330784,17625,34716,27040,0.227272727272727,0.447659574468085,33.2,12.2,12,20823,36.5,186,1,0.00239845261121857
"342",12071,0,"Spree-Neiße, Landkreis",58146,59884,118030,0.492637465051258,0.507362534948742,0.970977222630419,25556,54788,40196,0.216521223417775,0.464187071083623,32.1,8.4,10.3,33868,71.7,257,1,0.00217741252224011
"343",12072,0,"Teltow-Fläming, Landkreis",80281,81207,161488,0.497132913900723,0.502867086099277,0.98859704212691,42125,77513,46280,0.260855295749529,0.479992321410879,35.6,9.5,7.3,25453,76.3,303,1,0.00187630040622213
"344",12073,0,"Uckermark, Landkreis",59260,61569,120829,0.490445174585571,0.509554825414429,0.96249736068476,28019,54788,40886,0.231889695354592,0.453434192122752,28.9,11.8,15.4,22793,39.4,255,1,0.00211042051163214
"345",13003,4,"Rostock, kreisfreie Stadt",99893,104274,204167,0.489271037924836,0.510728962075164,0.957985691543434,63894,89631,60244,0.312949693143358,0.439008262843653,43.4,13.1,10.9,30496,1122.3,480,1,0.00235101656976887
"346",13004,4,"Schwerin, kreisfreie Stadt",43824,48314,92138,0.475634374525169,0.524365625474831,0.907066274785776,25094,40146,29992,0.272352341053637,0.435715991230545,43.5,14.2,11.2,31432,701.7,129,1,0.00140007380233997
"347",13072,1,"Rostock, Landkreis",105748,106130,211878,0.499098537837812,0.500901462162188,0.996400640723641,52478,101252,63289,0.247680268833952,0.47787877929752,29.1,9.6,8.7,21567,61.5,527,1,0.0024872804160885
"348",13076,1,"Ludwigslust-Parchim, Landkreis",106147,106484,212631,0.499207547347282,0.500792452652718,0.996835205289057,53290,101355,63364,0.250621969515264,0.476670852321628,30.2,10.5,8.4,19617,44.6,942,1,0.00443021008225517
"349",13071,3,"Mecklenburgische Seenplatte, Landkreis",128349,133384,261733,0.490381419232577,0.509618580767423,0.962251844299166,64656,120920,83214,0.247030370644894,0.461997531835879,33.5,10.8,13.2,22208,48,769,1,0.00293810868327647
"350",13073,0,"Vorpommern-Rügen, Landkreis",109916,113554,223470,0.49186020494921,0.50813979505079,0.967962379132395,54745,102617,72071,0.244976954401038,0.4591981026536,24.8,9.8,12.8,20677,69.6,582,1,0.00260437642636595
"351",13074,1,"Nordwestmecklenburg, Landkreis",77361,78063,155424,0.497741661519456,0.502258338480544,0.991007263364206,41272,73151,45518,0.265544574840436,0.470654467778464,30.9,10.9,9.3,20112,73.3,272,1,0.00175005147210212
"352",13075,2,"Vorpommern-Greifswald, Landkreis",116709,120988,237697,0.490999045002671,0.509000954997329,0.964632856151023,63647,108446,73477,0.267765264180869,0.45623630083678,28.7,12.2,13.6,19086,60.6,666,1,0.0028018864352516
"353",14511,2,"Chemnitz, kreisfreie Stadt",118807,124714,243521,0.4878716825243,0.5121283174757,0.952635630322177,66944,101014,84177,0.274900316605139,0.414806115283692,32.4,13,9.9,28678,1095.8,820,1,0.00336726606740281
"354",14522,3,"Mittelsachsen, Landkreis",154660,158051,312711,0.494578060893285,0.505421939106715,0.978544900063903,77362,135802,107435,0.247391361352815,0.434273178749708,27.5,10.1,7.9,22435,148.9,629,1,0.00201144187444637
"355",14523,1,"Vogtlandkreis",112675,119715,232390,0.484853048754249,0.515146951245751,0.941193668295535,53473,100328,84229,0.23010026248978,0.431722535393089,27.6,8.9,7.7,20681,165.7,545,1,0.00234519557640174
"356",14521,1,"Erzgebirgskreis",170984,178598,349582,0.489109851193711,0.510890148806289,0.957367943649985,83793,149918,123974,0.239694835546453,0.428849311463405,23,8.3,7.9,19108,192.1,545,1,0.00155900475424936
"357",14524,1,"Zwickau, Landkreis",157708,167429,325137,0.485050916998065,0.514949083001935,0.941939568414074,77686,139993,115701,0.238933126651227,0.430566192097485,31.2,9.5,7.6,23241,344.5,890,1,0.00273730765800263
